Probeset	ART_03dpi_control_1	ART_03dpi_control_2	ART_03dpi_control_3
Mtr.13211.1.S1_at	3870.4	4104.81	3464.57
Mtr.13212.1.S1_at	152.122	128.164	158.689
Mtr.13213.1.S1_at	8.08498	10.3919	9.21961
Mtr.13214.1.S1_at	43.8055	45.1741	47.1884
Mtr.13215.1.S1_at	1183.71	1214.46	1166.53
Mtr.13216.1.S1_at	103.641	99.885	101.326
Mtr.13217.1.S1_at	1375.5	1329.88	1323.3
Mtr.13218.1.S1_at	205.815	225.372	203.151
Mtr.13219.1.S1_at	304.662	327.522	333.896
Mtr.1322.1.S1_s_at	1090.13	1132.93	1022.33
Mtr.13220.1.S1_at	288.89	234.69	263.932
Mtr.13221.1.S1_at	43.5252	41.9759	34.914
Mtr.13222.1.S1_at	740.711	736.192	759.773
Mtr.13223.1.S1_at	24.9621	26.1199	22.3946
Mtr.13224.1.S1_at	7.69214	9.0715	6.02507
Mtr.13225.1.S1_at	158.547	149.333	147.762
Mtr.13226.1.S1_at	488.798	517.486	535.307
Mtr.13227.1.S1_s_at	484.839	536.105	529.392
Mtr.13228.1.S1_a_at	18.8546	21.7263	17.7012
Mtr.13229.1.S1_at	175.285	142.605	179.157
Mtr.1323.1.S1_at	136.466	134.164	129.766
Mtr.13230.1.S1_at	567.58	603.433	555.062
Mtr.13231.1.S1_s_at	65.91	54.2992	46.7647
Mtr.13232.1.S1_at	10.0816	10.7551	11.3978
Mtr.13233.1.S1_at	61.1148	55.0804	42.7269
Mtr.13234.1.S1_at	67.5712	73.8587	73.013
Mtr.13235.1.S1_at	1313.3	1137.3	1276.51
Mtr.13236.1.S1_at	948.171	1030.08	994.432
Mtr.13237.1.S1_at	78.0398	71.4044	93.4628
Mtr.13238.1.S1_at	538.154	561.5	445.063
Mtr.13239.1.S1_at	1223	1593.01	1177.11
Mtr.13240.1.S1_at	180.324	209.736	189.171
Mtr.13241.1.S1_at	224.581	171.312	186.109
Mtr.13242.1.S1_at	6.92313	8.30667	6.18849
Mtr.13243.1.S1_at	812.405	773.419	770.394
Mtr.13244.1.S1_at	48.8504	50.9311	41.7691
Mtr.13245.1.S1_at	6.04446	6.25495	6.35436
Mtr.13245.1.S1_s_at	11.4782	9.76766	10.5432
Mtr.13246.1.S1_at	66.2197	84.6949	106.991
Mtr.13247.1.S1_at	469.327	430.825	480.287
Mtr.13248.1.S1_at	6.46479	7.9277	8.54944
Mtr.13249.1.S1_at	128.95	106.442	118.009
Mtr.1325.1.S1_at	9.43977	10.007	11.8624
Mtr.13250.1.S1_at	216.05	223.966	220.993
Mtr.13251.1.S1_at	315.641	313.163	319.176
Mtr.13252.1.S1_at	297.232	270.587	289.389
Mtr.13253.1.S1_at	7.59132	11.2912	10.1379
Mtr.13254.1.S1_at	9.68275	7.7815	7.63959
Mtr.13255.1.S1_at	124.805	117.199	108.963
Mtr.13256.1.S1_at	44.0602	43.1907	41.5107
Mtr.13257.1.S1_at	619.633	567.899	583.359
Mtr.13258.1.S1_at	395.653	417.052	387.913
Mtr.13259.1.S1_at	1324.27	1240.45	1242.92
Mtr.1326.1.S1_at	5.77252	6.63391	6.02164
Mtr.13260.1.S1_at	892.692	838.309	832.108
Mtr.13261.1.S1_s_at	16.602	16.8107	16.7968
Mtr.13262.1.S1_at	40.2348	33.7254	26.8028
Mtr.13263.1.S1_at	595.271	569.865	612.875
Mtr.13264.1.S1_at	412.505	492.117	396.78
Mtr.13265.1.S1_at	146.855	138.549	133.796
Mtr.13266.1.S1_at	54.34	49.3838	56.995
Mtr.13267.1.S1_at	549.292	631.177	596.291
Mtr.13268.1.S1_at	310.316	313.74	286.773
Mtr.13269.1.S1_at	353.144	394.663	411.334
Mtr.1327.1.S1_s_at	14.1069	16.686	15.2363
Mtr.13270.1.S1_at	9.25041	11.8306	10.4971
Mtr.13271.1.S1_at	128.667	161.551	179.263
Mtr.13272.1.S1_at	5.69003	6.08703	4.31473
Mtr.13272.1.S1_s_at	118.828	89.9392	151.077
Mtr.13273.1.S1_at	43.9255	54.2907	48.7931
Mtr.13274.1.S1_at	8.35839	22.8263	8.46297
Mtr.13275.1.S1_at	12.681	19.4919	23.1237
Mtr.13276.1.S1_at	612.341	597.223	591.421
Mtr.13277.1.S1_at	1014.49	968.205	981.156
Mtr.13278.1.S1_at	555.872	540.778	553.131
Mtr.13279.1.S1_at	574.483	574.326	560.509
Mtr.13280.1.S1_at	26.2027	22.252	20.4848
Mtr.13281.1.S1_at	9.13666	13.8653	8.97498
Mtr.13282.1.S1_at	9.16232	13.0651	12.3666
Mtr.13283.1.S1_at	266.055	282.157	273.345
Mtr.13284.1.S1_at	448.699	376.872	403.044
Mtr.13285.1.S1_at	9.56783	8.84744	8.96455
Mtr.13286.1.S1_at	1302.62	1252.32	1150.04
Mtr.13287.1.S1_at	348.766	393.021	375.872
Mtr.13288.1.S1_at	693.8	591.901	674.938
Mtr.13289.1.S1_at	296.442	309.453	285.737
Mtr.1329.1.S1_at	6.96506	5.85039	6.16504
Mtr.13290.1.S1_at	40.9072	49.5937	42.1929
Mtr.13291.1.S1_at	258.614	243.541	253.365
Mtr.13292.1.S1_at	1445.19	1541.25	1334.95
Mtr.13293.1.S1_at	8.17292	6.3489	9.54781
Mtr.13294.1.S1_at	47.8821	57.2176	43.6696
Mtr.13295.1.S1_at	4412.58	4208.2	4299.11
Mtr.13296.1.S1_at	241.894	248.707	251.754
Mtr.13297.1.S1_at	1440.37	1438.68	1458.4
Mtr.13298.1.S1_at	179.855	159.477	178.875
Mtr.13299.1.S1_at	128.627	139.641	134.158
Mtr.133.1.S1_at	317.072	318.066	284.231
Mtr.133.1.S1_s_at	554.159	523.526	486.479
Mtr.1330.1.S1_at	11.5359	8.20972	8.30468
Mtr.13300.1.S1_at	1497.22	1500.09	1415.28
Mtr.13301.1.S1_at	474.693	419.022	575.647
Mtr.13302.1.S1_at	52.6149	40.293	50.6207
Mtr.13303.1.S1_at	535.352	488.03	508.957
Mtr.13304.1.S1_at	211.173	201.072	203.415
Mtr.13306.1.S1_at	470.546	451.025	438.271
Mtr.13307.1.S1_at	15.5087	17.8393	14.9645
Mtr.13308.1.S1_at	45.0805	54.8505	61.4467
Mtr.13309.1.S1_at	23.6968	24.7231	23.6445
Mtr.1331.1.S1_at	100.042	101.08	101.411
Mtr.1331.1.S1_s_at	142.268	124.545	127.765
Mtr.13310.1.S1_at	1511.37	1567.28	1547.23
Mtr.13311.1.S1_at	703.675	695.415	678.75
Mtr.13312.1.S1_at	554.676	525.861	530.237
Mtr.13313.1.S1_at	5.76087	6.53106	6.42563
Mtr.13314.1.S1_at	893.728	847.654	905.539
Mtr.13315.1.S1_at	55.8898	54.5494	47.8734
Mtr.13316.1.S1_at	500.877	564.795	540.667
Mtr.13317.1.S1_at	1324.93	1231.12	1350.24
Mtr.13318.1.S1_at	53.506	47.0956	57.246
Mtr.13319.1.S1_at	775.287	835.374	743.52
Mtr.1332.1.S1_at	214.826	187.527	192.802
Mtr.13320.1.S1_at	88.6281	105.599	81.5152
Mtr.13321.1.S1_at	9.76041	10.291	14.8135
Mtr.13322.1.S1_at	653.885	609.509	573.218
Mtr.13323.1.S1_at	362.008	356.081	340.178
Mtr.13324.1.S1_at	30.9305	24.7765	32.433
Mtr.13325.1.S1_at	470.092	470.984	434.16
Mtr.13326.1.S1_at	484.897	493.605	499.662
Mtr.13327.1.S1_at	453.354	390.952	415.994
Mtr.13328.1.S1_at	369.551	364.558	339.316
Mtr.13329.1.S1_at	11.143	15.0403	14.0982
Mtr.1333.1.S1_at	10.0474	9.58227	11.2022
Mtr.13330.1.S1_at	185.965	161.863	193.171
Mtr.13331.1.S1_at	54.1447	45.57	59.4716
Mtr.13332.1.S1_at	20.0355	15.713	15.592
Mtr.13333.1.S1_at	19.3109	15.1742	16.0441
Mtr.13334.1.S1_at	67.5693	63.7315	78.8341
Mtr.13335.1.S1_at	513.87	495.426	511.074
Mtr.13336.1.S1_at	110.307	95.9445	82.4167
Mtr.13337.1.S1_at	580.851	512.57	505.97
Mtr.13338.1.S1_at	607.397	570.23	595.631
Mtr.13339.1.S1_at	391.003	425.864	436.156
Mtr.1334.1.S1_at	6.40359	6.09731	6.46211
Mtr.13340.1.S1_at	6.17862	6.47407	5.81259
Mtr.13341.1.S1_at	664.16	761.09	779.317
Mtr.13342.1.S1_at	562.609	618.397	552.709
Mtr.13343.1.S1_at	912.371	959.228	906.207
Mtr.13344.1.S1_at	8.07802	6.47949	5.80857
Mtr.13345.1.S1_at	1393.88	1362.49	1330.77
Mtr.13346.1.S1_at	78.0449	69.791	84.7754
Mtr.13347.1.S1_at	15.1925	11.9327	13.5683
Mtr.13348.1.S1_at	1008.92	943.826	925.024
Mtr.13349.1.S1_at	45.1441	44.1052	44.1051
Mtr.1335.1.S1_at	6.93164	6.51117	6.18875
Mtr.13350.1.S1_at	43.8055	43.8457	39.6896
Mtr.13351.1.S1_at	1403.52	1365.52	1389.11
Mtr.13352.1.S1_at	12.7701	12.6341	10.7634
Mtr.13353.1.S1_at	24.0415	24.7065	18.0059
Mtr.13354.1.S1_at	1013.44	963.872	893.31
Mtr.13355.1.S1_at	39.0883	46.1925	53.5969
Mtr.13356.1.S1_at	542.695	512.495	779.747
Mtr.13357.1.S1_at	757.049	718.094	810.797
Mtr.13358.1.S1_at	487.525	463.393	429.75
Mtr.13359.1.S1_at	31.4183	37.9655	30.8358
Mtr.1336.1.S1_at	7.44818	10.0268	9.77477
Mtr.13360.1.S1_at	325.108	431.274	404.518
Mtr.13361.1.S1_at	349.426	344.437	363.743
Mtr.13362.1.S1_at	81.1436	73.9533	65.2919
Mtr.13363.1.S1_at	9.86882	8.91378	8.33482
Mtr.13364.1.S1_at	36.5225	33.9034	26.3412
Mtr.13365.1.S1_at	1119.89	1003.38	1092.57
Mtr.13366.1.S1_at	377.697	417.93	372.641
Mtr.13367.1.S1_at	27.6227	29.1921	29.2431
Mtr.13368.1.S1_at	6.94565	8.17994	7.04296
Mtr.13369.1.S1_s_at	141.102	123.626	116.137
Mtr.1337.1.S1_at	5.14096	7.69125	7.08648
Mtr.13370.1.S1_at	26.7685	28.361	45.151
Mtr.13371.1.S1_at	245.124	218.358	220.056
Mtr.13372.1.S1_at	435.004	405.863	372.825
Mtr.13373.1.S1_at	258.306	245.183	256.313
Mtr.13374.1.S1_at	237.246	237.625	202.638
Mtr.13375.1.S1_at	41.9154	62.9944	46.1886
Mtr.13376.1.S1_at	30.5106	28.1263	28.4728
Mtr.13377.1.S1_at	244.517	232.826	237.641
Mtr.13378.1.S1_at	166.234	136.556	152.114
Mtr.13379.1.S1_at	17.4783	22.8263	18.0051
Mtr.1338.1.S1_at	9.9475	11.1782	12.0375
Mtr.13380.1.S1_at	957.871	966.079	949.691
Mtr.13381.1.S1_at	80.8404	82.5352	74.996
Mtr.13382.1.S1_at	277.245	249.223	276.612
Mtr.13383.1.S1_at	43.2071	39.3045	53.6914
Mtr.13384.1.S1_at	10.6025	8.6055	8.99613
Mtr.13385.1.S1_at	475.839	438.679	499.437
Mtr.13386.1.S1_at	749.428	711.993	724.27
Mtr.13387.1.S1_at	125.169	135.052	121.67
Mtr.13388.1.S1_s_at	641.482	650.782	559.395
Mtr.13389.1.S1_at	22.6102	32.4	33.4327
Mtr.1339.1.S1_at	8.25019	6.83943	5.7207
Mtr.13390.1.S1_at	493.254	522.59	476.526
Mtr.13391.1.S1_at	706.158	648.072	716.806
Mtr.13392.1.S1_at	55.8934	65.0247	59.7959
Mtr.13393.1.S1_at	10.3798	11.2741	9.02433
Mtr.13394.1.S1_at	284.551	277.058	234.128
Mtr.13395.1.S1_at	16.5161	17.7003	16.7608
Mtr.13395.1.S1_s_at	25.8687	24.3154	20.6848
Mtr.13396.1.S1_at	8.34007	9.56971	10.3224
Mtr.13397.1.S1_at	909.76	914.389	926.339
Mtr.13398.1.S1_at	621.937	617.228	623.802
Mtr.13399.1.S1_s_at	147.604	134.377	159.204
Mtr.134.1.S1_s_at	516.283	490.227	469.281
Mtr.1340.1.S1_at	9.07068	12.4088	8.67233
Mtr.13400.1.S1_at	65.0796	72.4138	56.4701
Mtr.13401.1.S1_at	17.1504	14.7376	14.0692
Mtr.13402.1.S1_at	23.5213	30.8297	18.3698
Mtr.13403.1.S1_at	474.907	449.095	437.346
Mtr.13404.1.S1_at	179.662	177.807	143.363
Mtr.13405.1.S1_s_at	6.5032	9.22985	7.24165
Mtr.13406.1.S1_at	18.3925	15.3034	15.581
Mtr.13407.1.S1_at	14.7397	12.1026	14.8341
Mtr.13408.1.S1_at	98.3635	66.2711	65.703
Mtr.13409.1.S1_at	297.705	302.385	268.426
Mtr.1341.1.S1_at	8.79082	8.21145	9.31242
Mtr.13410.1.S1_at	39.3798	38.7051	37.165
Mtr.13411.1.S1_at	103.067	78.3779	100.513
Mtr.13412.1.S1_at	6.89074	8.26236	7.41877
Mtr.13413.1.S1_at	8.33998	8.80013	7.29626
Mtr.13414.1.S1_at	84.1006	70.227	71.2088
Mtr.13415.1.S1_at	9.86882	9.07146	7.79624
Mtr.13416.1.S1_at	1234.29	1236.11	1310.3
Mtr.13417.1.S1_at	346.47	331.106	329.446
Mtr.13418.1.S1_at	7.62176	8.28331	7.0462
Mtr.13419.1.S1_at	190.7	204.945	227.505
Mtr.1342.1.S1_at	7.21876	7.71571	7.33693
Mtr.13420.1.S1_at	8.17673	7.7034	7.41736
Mtr.13421.1.S1_at	506.717	554.143	523.791
Mtr.13422.1.S1_at	136.134	146.006	133.287
Mtr.13423.1.S1_at	34.5142	40.1282	44.1586
Mtr.13424.1.S1_at	441.409	480.061	465.998
Mtr.13425.1.S1_s_at	212.783	226.304	231.687
Mtr.13426.1.S1_at	919.658	1121.56	985.451
Mtr.13427.1.S1_at	60.986	53.6385	49.1175
Mtr.13428.1.S1_at	145.269	165.814	171.602
Mtr.1343.1.S1_at	231.062	233.961	206.753
Mtr.13430.1.S1_at	912.273	1036.11	967.522
Mtr.13431.1.S1_at	38.3906	39.1021	36.4659
Mtr.13432.1.S1_at	8.10236	8.71913	7.47565
Mtr.13433.1.S1_at	16.9793	14.624	15.4685
Mtr.13434.1.S1_at	161.111	155.108	170.172
Mtr.13435.1.S1_at	36.7621	32.652	34.8249
Mtr.13436.1.S1_at	11.0672	14.2243	16.8521
Mtr.13437.1.S1_at	8.02645	10.0011	14.5597
Mtr.13438.1.S1_at	11.3138	12.1594	10.6152
Mtr.13439.1.S1_at	266.997	289.768	316.3
Mtr.1344.1.S1_at	75.4911	56.3699	73.2121
Mtr.13440.1.S1_at	861.846	904.238	925.709
Mtr.13441.1.S1_at	495.137	428.556	477.743
Mtr.13442.1.S1_at	158.733	176.881	152.406
Mtr.13443.1.S1_at	26.8683	25.6126	27.5468
Mtr.13444.1.S1_at	40.458	31.7495	33.3172
Mtr.13445.1.S1_at	1142.69	1151.05	1176.17
Mtr.13446.1.S1_at	40.4645	38.3305	41.1729
Mtr.13447.1.S1_at	866.377	856.054	809.832
Mtr.13448.1.S1_at	39.4705	39.8141	38.1841
Mtr.13449.1.S1_at	9.13325	10.3043	12.7104
Mtr.1345.1.S1_at	5.62829	5.94578	5.44357
Mtr.13451.1.S1_at	156.033	110.654	125.766
Mtr.13452.1.S1_at	522.609	493.035	346.294
Mtr.13453.1.S1_at	1537.9	1460.82	1373.47
Mtr.13454.1.S1_at	44.3606	29.224	30.9354
Mtr.13455.1.S1_at	79.142	75.8902	86.9885
Mtr.13456.1.S1_at	10.7055	10.7264	8.48405
Mtr.13457.1.S1_at	87.5481	105.525	122.993
Mtr.13458.1.S1_at	40.7028	37.4787	41.656
Mtr.13459.1.S1_at	309.47	318.658	288.961
Mtr.1346.1.S1_at	5.96229	6.53335	5.80654
Mtr.13460.1.S1_at	276.819	264.696	262.898
Mtr.13461.1.S1_at	198.603	198.378	195.156
Mtr.13462.1.S1_at	37.0022	37.1974	29.6471
Mtr.13463.1.S1_at	40.5035	37.4067	31.2109
Mtr.13464.1.S1_at	1492.47	1645.87	1721.48
Mtr.13465.1.S1_at	97.2173	89.4997	71.582
Mtr.13465.1.S1_s_at	131.954	137.739	108.054
Mtr.13466.1.S1_at	90.0755	80.9957	85.3485
Mtr.13467.1.S1_at	406.187	353.038	409.36
Mtr.13468.1.S1_at	60.1793	36.1972	53.2291
Mtr.13468.1.S1_s_at	34.2207	39.0631	33.8463
Mtr.13469.1.S1_at	161.069	155.685	144.223
Mtr.1347.1.S1_at	7.03869	7.91661	7.73736
Mtr.13470.1.S1_s_at	78.0771	72.443	69.769
Mtr.13471.1.S1_at	2893.97	2852.89	3088.24
Mtr.13472.1.S1_at	591.25	608.131	576.793
Mtr.13473.1.S1_at	15.6096	16.282	18.0435
Mtr.13474.1.S1_at	37.8081	38.2811	29.0136
Mtr.13475.1.S1_at	138.617	112.482	113.002
Mtr.13476.1.S1_at	119.601	138.411	124.445
Mtr.13477.1.S1_at	261.349	261.055	270.134
Mtr.13478.1.S1_at	72.9115	103.897	82.5167
Mtr.13479.1.S1_at	10.4849	12.9499	11.5197
Mtr.1348.1.S1_at	12.9224	10.6862	14.2084
Mtr.13480.1.S1_at	145.501	135.758	144.701
Mtr.13481.1.S1_at	9.81768	10.8119	10.3574
Mtr.13482.1.S1_at	31.2015	31.82	38.1425
Mtr.13483.1.S1_at	9.71573	10.5143	8.77176
Mtr.13484.1.S1_s_at	9.97521	11.9228	9.46672
Mtr.13485.1.S1_at	9.33001	8.42203	8.51462
Mtr.13486.1.S1_at	288.007	295.38	270.128
Mtr.13487.1.S1_at	75.4911	78.6841	69.4932
Mtr.13488.1.S1_at	438.919	427.361	404.447
Mtr.13489.1.S1_at	50.8275	58.0457	51.1922
Mtr.1349.1.S1_at	9.90104	10.9518	9.12357
Mtr.13490.1.S1_at	40.3211	35.1529	27.217
Mtr.13491.1.S1_at	1046.49	1185.13	1104.33
Mtr.13492.1.S1_at	47.5524	46.6917	35.0136
Mtr.13493.1.S1_at	453.084	484.928	479.665
Mtr.13494.1.S1_at	67.5366	56.1136	58.5173
Mtr.13495.1.S1_at	1043.73	1015.11	1040.71
Mtr.13496.1.S1_at	33.4346	31.3926	41.0977
Mtr.13497.1.S1_at	328.973	284.216	309.427
Mtr.13498.1.S1_at	18.0652	14.6501	21.8107
Mtr.13499.1.S1_at	205.454	195.415	168.574
Mtr.135.1.S1_at	12.6888	12.9297	12.0375
Mtr.1350.1.S1_at	32.087	23.2465	27.8016
Mtr.13500.1.S1_at	470.044	438.485	408.23
Mtr.13501.1.S1_at	266.944	199.37	225.748
Mtr.13502.1.S1_at	96.5355	81.1301	71.9371
Mtr.13503.1.S1_at	1531.13	1802.92	1690.63
Mtr.13504.1.S1_at	4.97105	6.07902	6.30248
Mtr.13505.1.S1_at	145.966	149.383	167.916
Mtr.13506.1.S1_at	117.998	125.478	160.101
Mtr.13507.1.S1_at	163.684	141.975	136.574
Mtr.13508.1.S1_at	2234.31	2150.99	2375.38
Mtr.13509.1.S1_at	137.754	153.917	145.377
Mtr.1351.1.S1_at	211.797	181.069	177.259
Mtr.13510.1.S1_at	376.737	389.651	320.12
Mtr.13511.1.S1_at	20.4918	27.5411	28.2132
Mtr.13512.1.S1_at	7.11065	10.9518	14.6421
Mtr.13513.1.S1_s_at	217.716	208.312	208.965
Mtr.13515.1.S1_at	129.218	106.606	110.899
Mtr.13516.1.S1_s_at	16.0325	14.3027	11.9854
Mtr.13517.1.S1_at	8.54361	11.9018	12.247
Mtr.13518.1.S1_at	7.9239	6.93297	7.53317
Mtr.13519.1.S1_at	268.69	280.503	210.599
Mtr.1352.1.S1_at	12.0492	12.2063	13.1433
Mtr.13520.1.S1_at	19.7993	19.7955	20.3609
Mtr.13521.1.S1_at	1384.98	1471.11	1346.62
Mtr.13522.1.S1_at	19.5699	18.3315	18.9436
Mtr.13523.1.S1_s_at	39.3121	44.1324	40.8089
Mtr.13524.1.S1_at	16.4522	12.407	17.053
Mtr.13525.1.S1_at	247.997	250.852	243.761
Mtr.13526.1.S1_at	46.4761	45.4066	40.7158
Mtr.13527.1.S1_at	50.4525	55.1512	53.1085
Mtr.13528.1.S1_at	24.7345	19.4942	12.9848
Mtr.13529.1.S1_at	6.56827	9.67954	7.5806
Mtr.1353.1.S1_at	7.59638	7.34176	7.0604
Mtr.13530.1.S1_at	1482.33	1585.06	1460.38
Mtr.13531.1.S1_at	506.188	501.328	455.357
Mtr.13532.1.S1_at	84.0357	49.5851	111.173
Mtr.13533.1.S1_at	64.0181	42.4846	53.6373
Mtr.13534.1.S1_at	20.4506	23.4862	19.2646
Mtr.13535.1.S1_at	17.3705	22.0209	19.9192
Mtr.13536.1.S1_at	893.241	853.145	963.092
Mtr.13537.1.S1_at	341.816	398.822	416.271
Mtr.13539.1.S1_at	175.318	160.595	116.004
Mtr.1354.1.S1_at	10.9112	10.2381	11.1662
Mtr.13540.1.S1_at	1086.41	927.552	867.188
Mtr.13541.1.S1_at	188.124	168.002	155.402
Mtr.13542.1.S1_at	332.022	328.314	308.954
Mtr.13543.1.S1_at	184.877	186.419	171.207
Mtr.13544.1.S1_at	257.015	271.684	249.389
Mtr.13545.1.S1_at	15.2248	11.5109	12.5806
Mtr.13546.1.S1_at	374.489	355.141	322.349
Mtr.13547.1.S1_at	3550.51	3717.53	3468.03
Mtr.13548.1.S1_at	284.161	296.651	285.431
Mtr.13549.1.S1_at	15.1847	15.1103	20.4683
Mtr.1355.1.S1_at	6.9907	6.62542	5.55118
Mtr.13550.1.S1_at	270.89	259.13	270.416
Mtr.13551.1.S1_at	198.793	143.176	155.779
Mtr.13552.1.S1_at	60.9031	55.9888	101.043
Mtr.13553.1.S1_at	83.148	84.1763	85.2262
Mtr.13554.1.S1_at	127.091	121.25	119.438
Mtr.13555.1.S1_at	5798.66	3922.46	6494.2
Mtr.13556.1.S1_at	8.96221	7.68784	9.12747
Mtr.13557.1.S1_at	80.8172	69.1265	67.2378
Mtr.13558.1.S1_at	2071.69	2091.33	2371.32
Mtr.13559.1.S1_s_at	2614.14	2665.26	2563.53
Mtr.1356.1.S1_at	29.0726	36.9939	21.8333
Mtr.1356.1.S1_s_at	184.698	235.145	129.642
Mtr.13560.1.S1_at	351.331	314.806	273.494
Mtr.13561.1.S1_at	131.859	162.248	103.442
Mtr.13562.1.S1_at	552.922	561.117	503.473
Mtr.13563.1.S1_s_at	16.6474	15.1197	12.4265
Mtr.13564.1.S1_at	88.5988	90.4301	72.8595
Mtr.13564.1.S1_s_at	95.3286	88.5085	77.7737
Mtr.13565.1.S1_at	380.612	374.383	351.373
Mtr.13566.1.S1_at	2152.66	2437.72	2036.66
Mtr.13567.1.S1_at	389.094	453.931	457.552
Mtr.13568.1.S1_at	12.285	13.5203	13.9702
Mtr.13569.1.S1_at	1141.85	1126.98	1081.11
Mtr.1357.1.S1_at	7.83579	7.83824	9.48605
Mtr.13570.1.S1_at	10.2245	11.6794	10.1206
Mtr.13571.1.S1_at	39.7876	37.2313	37.5829
Mtr.13572.1.S1_at	289.716	295.974	229.172
Mtr.13573.1.S1_at	75.6695	58.6557	57.209
Mtr.13574.1.S1_at	7.69247	8.58247	8.96889
Mtr.13575.1.S1_at	14.7352	15.6292	25.8964
Mtr.13576.1.S1_at	755.324	798.929	669.082
Mtr.13577.1.S1_at	1086.52	1090.62	1031.74
Mtr.13578.1.S1_at	7.31619	6.10347	7.70365
Mtr.13579.1.S1_at	145.01	168.676	120.702
Mtr.1358.1.S1_at	9.27712	9.61407	8.33774
Mtr.13580.1.S1_at	450.381	443.503	447.736
Mtr.13581.1.S1_at	278.826	239.922	256.133
Mtr.13582.1.S1_at	779.361	849.774	879.045
Mtr.13583.1.S1_at	564.455	521.078	532.14
Mtr.13584.1.S1_at	449.377	379.59	452.864
Mtr.13585.1.S1_at	23.9214	22.1136	23.123
Mtr.13586.1.S1_at	263.92	295.728	205.031
Mtr.13587.1.S1_at	268.537	283.393	223.842
Mtr.13588.1.S1_at	6.87624	8.95905	8.29143
Mtr.13588.1.S1_s_at	16.881	13.9979	16.8137
Mtr.13589.1.S1_at	75.813	89.4408	85.2025
Mtr.1359.1.S1_at	40.4393	67.0019	41.9757
Mtr.13590.1.S1_at	522.294	480.409	498.748
Mtr.13591.1.S1_at	1594.06	1534.57	1534.37
Mtr.13592.1.S1_at	33.4358	38.5648	35.2699
Mtr.13593.1.S1_at	19.7241	17.36	20.9793
Mtr.13594.1.S1_s_at	150.109	149.518	136.063
Mtr.13595.1.S1_at	13.1105	13.1322	14.2592
Mtr.13596.1.S1_at	83.1542	94.2102	73.6244
Mtr.13597.1.S1_s_at	12.1795	12.3507	10.6515
Mtr.13598.1.S1_at	456.564	460.272	472.114
Mtr.13599.1.S1_at	1131.1	1082.09	1053.2
Mtr.1360.1.S1_at	15.0505	17.4426	16.6936
Mtr.13600.1.S1_at	13.3959	15.1917	11.7698
Mtr.13601.1.S1_at	90.7019	93.6447	76.5887
Mtr.13602.1.S1_at	7.73153	6.92141	8.20672
Mtr.13603.1.S1_at	57.4942	74.6613	67.4542
Mtr.13604.1.S1_at	209.111	219.977	209.247
Mtr.13605.1.S1_at	298.33	280.638	263.563
Mtr.13606.1.S1_at	6.29703	6.53002	6.09282
Mtr.13607.1.S1_at	904.83	936.927	915.512
Mtr.13608.1.S1_at	14.3647	14.6008	17.8358
Mtr.13609.1.S1_at	223.088	250.458	231.068
Mtr.13610.1.S1_at	285.697	259.799	231.574
Mtr.13611.1.S1_at	431.092	425.895	403.319
Mtr.13612.1.S1_at	171.636	169.225	152.678
Mtr.13613.1.S1_s_at	453.822	448.886	433.81
Mtr.13614.1.S1_at	52.4059	50.2475	60.1617
Mtr.13615.1.S1_at	51.3973	58.7153	52.0192
Mtr.13616.1.S1_s_at	60.5782	45.7566	46.4356
Mtr.13617.1.S1_at	370.761	404.696	333.79
Mtr.13618.1.S1_at	110.851	96.7024	79.4331
Mtr.13619.1.S1_at	518.138	537.986	516.429
Mtr.13620.1.S1_at	7.20871	8.63373	7.32732
Mtr.13621.1.S1_s_at	43.6046	36.172	34.1926
Mtr.13622.1.S1_at	1298.84	1359.64	1418.43
Mtr.13623.1.S1_at	35.1225	42.5312	22.2085
Mtr.13624.1.S1_at	518.67	651.318	466.814
Mtr.13624.1.S1_s_at	691.309	803.189	560.138
Mtr.13625.1.S1_at	375.043	367.737	395.496
Mtr.13626.1.S1_s_at	14.6807	13.4651	9.46357
Mtr.13627.1.S1_at	19.1293	15.7502	17.6442
Mtr.13629.1.S1_at	43.8044	37.9205	39.4201
Mtr.1363.1.S1_at	6.93811	6.67876	6.60695
Mtr.13630.1.S1_at	101.673	103.107	88.4065
Mtr.13631.1.S1_at	36.1843	25.8529	35.5042
Mtr.13632.1.S1_at	20.3362	24.1422	18.2044
Mtr.13633.1.S1_at	666.047	671.514	650.934
Mtr.13634.1.S1_at	17.3648	15.1499	19.7002
Mtr.13635.1.S1_at	500.445	513.316	476.616
Mtr.13636.1.S1_at	43.1489	27.2957	35.6108
Mtr.13637.1.S1_at	220.984	221.802	220.586
Mtr.13638.1.S1_at	747.28	631.476	690.143
Mtr.13639.1.S1_at	324.968	364.939	340.302
Mtr.13640.1.S1_at	1126.72	1212.15	1158.99
Mtr.13641.1.S1_at	13.1445	10.2643	12.2042
Mtr.13642.1.S1_at	1254.45	1279.04	1146.11
Mtr.13643.1.S1_at	117.041	139.371	139.901
Mtr.13644.1.S1_at	9.21307	18.3435	12.5232
Mtr.13644.1.S1_s_at	13.7854	14.3707	13.6659
Mtr.13645.1.S1_at	179.894	174.382	172.84
Mtr.13646.1.S1_at	389.469	438.44	393.88
Mtr.13647.1.S1_at	11.6477	10.9599	14.5497
Mtr.13648.1.S1_at	7.63517	10.4448	7.41577
