Probeset	ART_06dpi_control_1	ART_06dpi_control_2	ART_06dpi_control_3
Mtr.10412.1.S1_at	88.3166	109.063	104.243
Mtr.10413.1.S1_at	5329.76	5021.14	5305.95
Mtr.10414.1.S1_at	2124.06	2128.58	2125.92
Mtr.10415.1.S1_at	9054.18	8371.64	8529.65
Mtr.10416.1.S1_at	3156.96	3056.9	3259.4
Mtr.10417.1.S1_at	347.188	413.862	352.393
Mtr.10418.1.S1_at	1020.91	1012.39	895.481
Mtr.10419.1.S1_at	1872.42	1645.24	2117.66
Mtr.1042.1.S1_at	468.084	487.814	555.835
Mtr.10420.1.S1_at	810.207	880.061	818.412
Mtr.10420.1.S1_a_at	630.158	600.107	642.879
Mtr.10421.1.S1_at	9875.08	9811.14	9607.87
Mtr.10422.1.S1_at	7172.88	7122.97	7409.84
Mtr.10423.1.S1_at	2606.39	2578.56	2816.22
Mtr.10424.1.S1_at	1306.33	1280.46	1265.16
Mtr.10425.1.S1_at	4142.3	4107.59	3776.69
Mtr.10426.1.S1_at	2879.01	3296.6	3614.35
Mtr.10427.1.S1_at	712.99	842.13	705.376
Mtr.10428.1.S1_at	87.6444	128.278	130.277
Mtr.10429.1.S1_at	3817.34	3888.98	3928.17
Mtr.1043.1.S1_at	8.844	5.91403	8.30453
Mtr.10430.1.S1_at	5.85453	5.49211	5.47004
Mtr.10430.1.S1_s_at	3004.49	3176.22	3568.17
Mtr.10431.1.S1_at	1180.84	1145.98	1455.12
Mtr.10432.1.S1_at	4185.24	4002.67	4078.45
Mtr.10433.1.S1_at	1735.24	1581.15	1827.09
Mtr.10434.1.S1_at	4739.16	4226.74	4602.06
Mtr.10435.1.S1_s_at	1381.64	1311.89	1507.24
Mtr.10436.1.S1_at	6802.14	6780.97	6240.02
Mtr.10437.1.S1_at	9718.26	10012.1	10185.9
Mtr.10438.1.S1_at	9755.99	11620.1	12673.1
Mtr.10439.1.S1_at	422.902	460.898	426.011
Mtr.1044.1.S1_at	83.8663	66.5992	67.908
Mtr.1044.1.S1_s_at	14.8893	13.7942	10.3261
Mtr.10440.1.S1_at	225.97	206.372	171.098
Mtr.10441.1.S1_at	17.4008	16.8106	14.2591
Mtr.10442.1.S1_at	2899.76	2371.01	2889.46
Mtr.10443.1.S1_at	4131.24	3935.26	3844.78
Mtr.10444.1.S1_at	3761.26	3663.29	4068.57
Mtr.10445.1.S1_at	18.6424	18.9905	18.8274
Mtr.10446.1.S1_at	2051.25	2027.8	2118.24
Mtr.10447.1.S1_s_at	17.7537	15.2759	16.8218
Mtr.10448.1.S1_at	7352.87	7208.39	7233.38
Mtr.10449.1.S1_at	4596.95	4938.12	4674.89
Mtr.1045.1.S1_at	11.7755	6.93872	5.64077
Mtr.10450.1.S1_at	81.729	65.3385	90.2126
Mtr.10451.1.S1_at	442.321	481.967	375.852
Mtr.10452.1.S1_at	25.4946	27.0412	17.68
Mtr.10453.1.S1_at	8010.67	8329.49	8387.98
Mtr.10454.1.S1_at	426.716	494.971	502.153
Mtr.10455.1.S1_at	1174.66	1118.84	1201.29
Mtr.10456.1.S1_at	26.1726	20.15	28.0824
Mtr.10457.1.S1_at	26.4261	31.9887	29.6407
Mtr.10458.1.S1_at	11617.9	11254.3	11783.4
Mtr.10459.1.S1_at	950.025	903.669	1062.84
Mtr.10460.1.S1_s_at	2025.96	1928.85	2160.32
Mtr.10461.1.S1_at	3745.19	3885.2	3820.34
Mtr.10462.1.S1_at	2398.52	2517.43	3135.48
Mtr.10464.1.S1_at	12.6826	11.5243	13.3899
Mtr.10465.1.S1_at	7251.09	7406.4	7469.26
Mtr.10466.1.S1_at	1991.05	1877.54	2214.79
Mtr.10467.1.S1_at	20.0437	14.1314	16.4562
Mtr.10468.1.S1_at	200.477	181.848	167.018
Mtr.10469.1.S1_at	3434.44	3797.79	3643.74
Mtr.1047.1.S1_at	8.05811	7.67866	8.49901
Mtr.10470.1.S1_at	4682.66	4900.71	4635.63
Mtr.10471.1.S1_at	113.356	143.43	137.252
Mtr.10472.1.S1_at	1319.46	1370.58	1320.6
Mtr.10473.1.S1_at	3236.16	3352.78	2962.81
Mtr.10474.1.S1_at	6518.55	6524.28	6845.23
Mtr.10475.1.S1_at	161.605	187.148	173.819
Mtr.10476.1.S1_at	5695.75	6083.6	5839.48
Mtr.10477.1.S1_at	3625.74	3604.32	4066.83
Mtr.10478.1.S1_at	8252.19	8356.33	8206.62
Mtr.10479.1.S1_at	4502.39	4249.44	4094.53
Mtr.1048.1.S1_at	12.588	14.4089	13.9067
Mtr.10480.1.S1_at	2446.05	2428.53	2549.65
Mtr.10481.1.S1_at	10099.3	9796.82	9187.24
Mtr.10482.1.S1_at	13.9666	18.9537	20.3601
Mtr.10483.1.S1_at	2857.81	2842.05	2977.33
Mtr.10484.1.S1_at	3802.85	3671.89	3695.11
Mtr.10485.1.S1_at	2617.49	2374.4	2534.68
Mtr.10486.1.S1_at	3616.94	3543.42	3723.17
Mtr.10487.1.S1_at	9.3322	9.34728	10.4939
Mtr.10488.1.S1_at	1154.78	1247.38	1310.35
Mtr.10489.1.S1_s_at	510.626	535.138	563.612
Mtr.1049.1.S1_at	10.3995	10.3097	9.43267
Mtr.10490.1.S1_at	326.138	272.823	356.61
Mtr.10492.1.S1_at	7.66737	8.49766	7.08529
Mtr.10492.1.S1_x_at	166.764	153.247	167.571
Mtr.10493.1.S1_at	3825.4	3843.48	3607.97
Mtr.10494.1.S1_x_at	449.669	469.274	435.189
Mtr.10495.1.S1_at	3608.1	3584.87	3435.54
Mtr.10496.1.S1_at	680.762	722.607	620.117
Mtr.10497.1.S1_at	5.02596	7.25305	9.52752
Mtr.10498.1.S1_at	47.8588	45.8571	42.9229
Mtr.10499.1.S1_at	8867.9	8507.04	8909.26
Mtr.105.1.S1_at	8.45957	9.47834	8.36798
Mtr.10500.1.S1_at	2662.76	2629.81	2565.08
Mtr.10501.1.S1_at	3944.91	4122.31	4314.41
Mtr.10502.1.S1_at	1461.67	1443.43	1588.7
Mtr.10502.1.S1_s_at	1846.72	1922.97	1761.14
Mtr.10503.1.S1_at	6674.7	6539.21	6835.32
Mtr.10504.1.S1_at	201.32	207.758	251.919
Mtr.10505.1.S1_at	234.652	211.677	212.694
Mtr.10506.1.S1_at	2683.72	2925.74	3026.56
Mtr.10507.1.S1_at	9.3496	7.4269	8.15166
Mtr.10507.1.S1_s_at	678.593	793.105	806.597
Mtr.10508.1.S1_at	924.299	928.894	952.092
Mtr.10509.1.S1_at	2077.07	2082.58	1987.73
Mtr.1051.1.S1_at	7.33217	7.79965	9.18123
Mtr.10510.1.S1_s_at	11.572	10.4037	9.66684
Mtr.10511.1.S1_at	1630.42	1519.72	1660.46
Mtr.10512.1.S1_at	22.3744	25.3436	23.7296
Mtr.10512.1.S1_s_at	1176.72	1118.13	1072.36
Mtr.10513.1.S1_at	3488.7	3336.59	3429.88
Mtr.10514.1.S1_at	1219.76	1156.42	1257.51
Mtr.10515.1.S1_at	1394.87	1291.32	1390.04
Mtr.10516.1.S1_at	4382.65	4418.17	4363.96
Mtr.10517.1.S1_at	2423.86	2733.12	3010.3
Mtr.10518.1.S1_at	1415.98	1465.65	1479.86
Mtr.10519.1.S1_at	2759.98	2532.18	2493.57
Mtr.1052.1.S1_at	13.0421	17.3391	11.0439
Mtr.10520.1.S1_s_at	47.3112	46.1155	61.8387
Mtr.10522.1.S1_s_at	24.652	20.1854	15.2506
Mtr.10523.1.S1_at	3530.95	3428.76	3667.28
Mtr.10524.1.S1_at	8132.01	7921.7	7962.18
Mtr.10525.1.S1_at	2253.92	2225.19	2326.29
Mtr.10526.1.S1_at	918.922	910.082	947.994
Mtr.10527.1.S1_at	3954.02	3848.54	3700.06
Mtr.10528.1.S1_at	91.0472	77.8355	72.7727
Mtr.10529.1.S1_at	1677.08	1668.72	1737.88
Mtr.10531.1.S1_at	3298.94	3215.5	3240.57
Mtr.10532.1.S1_s_at	20.5002	17.1945	28.1702
Mtr.10533.1.S1_at	1621.63	1454.1	1643.94
Mtr.10534.1.S1_at	5721.76	5781.88	5958.27
Mtr.10535.1.S1_at	2059.62	2034.14	1922.62
Mtr.10536.1.S1_at	272.307	283.298	248.412
Mtr.10537.1.S1_at	5028.53	5443.16	5440.07
Mtr.10538.1.S1_at	3792.41	3782.57	3906.18
Mtr.10539.1.S1_at	1964.72	1856.15	1957.13
Mtr.1054.1.S1_at	15.8821	14.0486	14.5487
Mtr.10540.1.S1_at	3195.47	3027.55	2930.25
Mtr.10541.1.S1_s_at	16.7731	15.0765	14.39
Mtr.10542.1.S1_at	3709.67	3463.24	3857.47
Mtr.10543.1.S1_at	574.538	599.408	625.919
Mtr.10544.1.S1_at	1349.21	1259.88	1140.26
Mtr.10545.1.S1_at	85.6587	93.9364	88.3936
Mtr.10547.1.S1_s_at	610.354	661.813	551.281
Mtr.10548.1.S1_at	1117.65	1029.86	1019.35
Mtr.10549.1.S1_at	5156.33	5486.7	5416.92
Mtr.1055.1.S1_at	6.32007	8.3293	7.89155
Mtr.1055.1.S1_x_at	8.82471	8.0296	7.91009
Mtr.10550.1.S1_at	2451	2358.56	2147.72
Mtr.10551.1.S1_at	2290.89	2222.35	2077.66
Mtr.10552.1.S1_at	74.4194	69.062	69.5415
Mtr.10553.1.S1_at	66.5483	88.4686	77.8642
Mtr.10554.1.S1_at	1057.23	1032.26	1075.25
Mtr.10555.1.S1_at	24.3827	10.1815	19.6437
Mtr.10556.1.S1_at	2257.6	1945.71	1997.84
Mtr.10557.1.S1_at	3570.7	3171.95	3610.33
Mtr.10558.1.S1_at	9.28216	10.3937	11.9282
Mtr.10559.1.S1_at	5.56984	7.1819	6.05308
Mtr.10559.1.S1_x_at	7.92827	8.23243	9.04566
Mtr.10560.1.S1_at	872.929	936.029	884.215
Mtr.10561.1.S1_at	1053.66	1029.05	1022.8
Mtr.10562.1.S1_at	6.6129	6.7939	6.34145
Mtr.10563.1.S1_at	4035.35	3932.35	3612.08
Mtr.10564.1.S1_at	16.4087	17.2385	12.9684
Mtr.10565.1.S1_at	4382.95	4759.11	4082.36
Mtr.10566.1.S1_at	227.769	241.453	271.067
Mtr.10567.1.S1_at	9.54169	6.81184	6.85017
Mtr.10567.1.S1_s_at	91.6386	91.4238	91.5707
Mtr.10568.1.S1_at	1928.03	1740.26	1770.61
Mtr.10569.1.S1_at	385.073	475.748	414.503
Mtr.1057.1.S1_at	7.51492	5.79158	6.61681
Mtr.10570.1.S1_at	361.992	393.366	326.727
Mtr.10571.1.S1_at	5054.35	5104.75	4439.96
Mtr.10572.1.S1_at	5548.11	5275.39	7063.57
Mtr.10573.1.S1_at	4338.46	4406.7	4240.47
Mtr.10574.1.S1_at	5.53013	6.85682	6.27296
Mtr.10575.1.S1_at	2007.86	2235.3	1999.15
Mtr.10576.1.S1_at	3342.53	3192.34	3047.02
Mtr.10578.1.S1_at	7.16105	8.16639	8.30599
Mtr.10579.1.S1_at	1828.06	1929.82	1843.19
Mtr.1058.1.S1_at	8.04364	7.24197	7.11588
Mtr.10580.1.S1_at	8.69075	8.2984	10.5204
Mtr.10581.1.S1_at	1082.21	1022.42	981.404
Mtr.10582.1.S1_at	939.29	1021.89	1041.97
Mtr.10583.1.S1_at	589.62	481.546	543.028
Mtr.10584.1.S1_at	3671.04	3334.73	3351.51
Mtr.10585.1.S1_at	1414.44	1239.37	1780.2
Mtr.10586.1.S1_at	2547.28	2519.03	2796.72
Mtr.10587.1.S1_at	3646.27	3809.53	4091.06
Mtr.10588.1.S1_at	2271.99	2271.83	2350.91
Mtr.1059.1.S1_at	9.66734	12.5418	9.53131
Mtr.10590.1.S1_at	1073	1172.91	1144.65
Mtr.10591.1.S1_at	5743.85	5252.94	5477.04
Mtr.10592.1.S1_at	2887.47	2939.99	2922.18
Mtr.10593.1.S1_at	997.349	1124.41	1003.19
Mtr.10594.1.S1_at	3738.01	3843.95	3777.69
Mtr.10595.1.S1_at	49.3379	55.5088	47.8107
Mtr.10595.1.S1_s_at	463.941	529.174	578.757
Mtr.10596.1.S1_at	2936.42	3049.41	3001.36
Mtr.10597.1.S1_at	182.737	163.707	175.344
Mtr.10598.1.S1_at	1401.25	1400.07	1402.43
Mtr.10599.1.S1_at	2872.95	2780.9	2584.3
Mtr.106.1.S1_at	6.39966	5.6812	5.99757
Mtr.1060.1.S1_at	12.1796	11.0311	9.52752
Mtr.10600.1.S1_at	2533.27	2706.44	2593.27
Mtr.10601.1.S1_at	474.439	467.378	467.585
Mtr.10602.1.S1_at	612.962	595.379	555.817
Mtr.10603.1.S1_at	1329.19	1433.98	1382.04
Mtr.10604.1.S1_at	2118.39	1832.21	2797.98
Mtr.10605.1.S1_at	937.817	952	870.927
Mtr.10606.1.S1_at	4556.89	4841.19	4499.3
Mtr.10607.1.S1_at	1870.21	1777.2	1895.41
Mtr.10608.1.S1_at	2792.08	2825.55	3020.93
Mtr.10609.1.S1_at	585	673.466	704.038
Mtr.10610.1.S1_at	3854.08	3723.75	3633.46
Mtr.10611.1.S1_at	6962.35	6965.96	6811.78
Mtr.10612.1.S1_at	2510.12	2416.52	2355.87
Mtr.10613.1.S1_at	1503.43	1494.99	1556.49
Mtr.10615.1.S1_at	452.907	366.502	538.899
Mtr.10616.1.S1_at	1843.5	1846.49	1848.65
Mtr.10617.1.S1_at	1648.61	1489.01	1585.15
Mtr.10618.1.S1_at	160.27	174.594	164.742
Mtr.10618.1.S1_x_at	144.934	162.851	147.918
Mtr.10619.1.S1_at	838.781	843.698	887.282
Mtr.1062.1.S1_at	6.84085	7.39816	7.09096
Mtr.10620.1.S1_at	263	267.571	287.907
Mtr.10620.1.S1_s_at	266.055	295.751	324.614
Mtr.10621.1.S1_at	2626.56	2622.69	2503.37
Mtr.10622.1.S1_at	487.928	475.502	466.808
Mtr.10623.1.S1_at	4817.47	4692.52	4718.32
Mtr.10624.1.S1_s_at	217.108	308.421	329.08
Mtr.10625.1.S1_at	109.24	119.548	134.903
Mtr.10626.1.S1_at	676.994	547.405	454.003
Mtr.10627.1.S1_at	1092.02	1214.11	1229.96
Mtr.10628.1.S1_at	97.2993	102.571	121.753
Mtr.10629.1.S1_at	7.61697	5.72588	8.31511
Mtr.1063.1.S1_at	14.6212	9.58999	8.39704
Mtr.10630.1.S1_at	7096.75	7101.34	7327.81
Mtr.10631.1.S1_at	1882.53	1902.75	1761.58
Mtr.10632.1.S1_at	101.318	107.094	117.421
Mtr.10633.1.S1_at	1442.35	1524.9	1425.24
Mtr.10634.1.S1_at	96.229	108.382	103.312
Mtr.10635.1.S1_at	2180.47	2084.17	2110.82
Mtr.10636.1.S1_at	2111.84	1864.71	2086.51
Mtr.10637.1.S1_at	363.675	358.652	371.817
Mtr.10639.1.S1_at	2511.75	2318.04	2304.75
Mtr.1064.1.S1_at	5.48952	6.58528	6.09633
Mtr.1064.1.S1_s_at	10.3432	8.7023	8.94549
Mtr.10640.1.S1_at	1808.03	1748.63	1581.15
Mtr.10641.1.S1_at	1830.13	1847.8	1842.35
Mtr.10642.1.S1_at	799.21	919.948	613.939
Mtr.10643.1.S1_at	3365.74	3465.74	3383.81
Mtr.10644.1.S1_at	1430.42	1404.95	1271.17
Mtr.10645.1.S1_at	2095.65	2006.74	2158.9
Mtr.10646.1.S1_at	774.387	752.631	763.936
Mtr.10647.1.S1_at	1305.94	1153.89	1110.15
Mtr.10648.1.S1_at	28.0003	39.3368	24.4009
Mtr.10649.1.S1_at	132.259	147.635	201.064
Mtr.1065.1.S1_s_at	6.93222	7.54593	8.38736
Mtr.10650.1.S1_at	9.32383	8.11732	6.65232
Mtr.10651.1.S1_at	2179.84	2193.11	2259.25
Mtr.10652.1.S1_at	916.035	905.522	949.955
Mtr.10654.1.S1_at	521.685	529.198	506.748
Mtr.10654.1.S1_s_at	779.799	845.059	750.655
Mtr.10655.1.S1_at	638.171	602.74	595.19
Mtr.10656.1.S1_at	1480.57	1361.41	1407.14
Mtr.10657.1.S1_at	7.86459	6.65637	8.83002
Mtr.10658.1.S1_at	1351.93	1448.88	1274.93
Mtr.10659.1.S1_at	7.82064	6.93872	7.97495
Mtr.10659.1.S1_s_at	498.367	444.062	576.507
Mtr.1066.1.S1_at	6.83107	10.5222	7.48695
Mtr.10660.1.S1_at	4190.56	3875.54	3785.74
Mtr.10661.1.S1_at	1670.08	1881.9	1766.51
Mtr.10662.1.S1_at	573.868	656.176	691.733
Mtr.10663.1.S1_at	4306.32	3707.21	4001.35
Mtr.10664.1.S1_s_at	1179.48	1291.05	1196.34
Mtr.10665.1.S1_at	840.413	864.044	848.174
Mtr.10666.1.S1_at	1608.1	1587.42	1577.47
Mtr.10667.1.S1_at	1608.98	1619.35	1615.68
Mtr.10668.1.S1_at	3204.38	3236.65	3241.48
Mtr.10669.1.S1_at	1118.6	1169.94	1162.98
Mtr.1067.1.S1_at	24.0638	17.7456	19.3026
Mtr.1067.1.S1_x_at	36.1922	35.7825	37.4797
Mtr.10670.1.S1_at	116.507	140.846	135.049
Mtr.10671.1.S1_at	1003.46	978.767	942.577
Mtr.10672.1.S1_s_at	208.729	199.435	225.559
Mtr.10673.1.S1_s_at	1830.37	1766.95	1801.71
Mtr.10674.1.S1_at	28.7012	21.348	20.2773
Mtr.10675.1.S1_at	2128.15	2113.55	2069.74
Mtr.10676.1.S1_at	5144.63	5175.32	5120.44
Mtr.10677.1.S1_at	194.901	200.982	225.909
Mtr.10678.1.S1_at	372.82	311.912	402.857
Mtr.10679.1.S1_at	176.381	174.504	153.44
Mtr.1068.1.S1_at	82.4354	80.2664	93.3846
Mtr.1068.1.S1_s_at	42.5729	52.851	44.9233
Mtr.1068.1.S1_x_at	21.512	17.1857	35.3344
Mtr.10680.1.S1_s_at	38.781	25.0525	34.2302
Mtr.10681.1.S1_at	9.75634	13.2078	12.4563
Mtr.10681.1.S1_s_at	7.30167	9.48359	9.80691
Mtr.10682.1.S1_at	2756.99	2456.44	2990.77
Mtr.10683.1.S1_at	2944.92	2993.46	2989.86
Mtr.10684.1.S1_at	9.63752	8.1928	8.81053
Mtr.10685.1.S1_at	266.637	281.927	282.142
Mtr.10686.1.S1_at	2211.2	2507.7	2406.1
Mtr.10687.1.S1_at	529.901	542.25	599.123
Mtr.10688.1.S1_at	2401.41	2432.07	2353.06
Mtr.10689.1.S1_at	2374.45	2466.24	2510.76
Mtr.10690.1.S1_at	966.312	973.769	870.884
Mtr.10691.1.S1_at	8159.41	6832.32	7708.06
Mtr.10692.1.S1_at	2709.53	2921.35	3021.76
Mtr.10693.1.S1_at	10.5626	11.1884	7.77537
Mtr.10694.1.S1_at	2605.59	2647.45	2545.65
Mtr.10695.1.S1_at	11.3582	11.5243	9.81248
Mtr.10695.1.S1_s_at	39.0367	46.0676	34.6101
Mtr.10696.1.S1_at	2137.8	2024.26	1909.08
Mtr.10697.1.S1_at	3087.76	3274.98	3165.79
Mtr.10699.1.S1_at	3069.19	3170.3	3139.8
Mtr.107.1.S1_at	117.652	91.3699	125.388
Mtr.107.1.S1_s_at	23.5086	25.1898	18.9298
Mtr.1070.1.S1_at	12.9767	13.4518	12.4235
Mtr.10700.1.S1_at	824.908	836.277	819.323
Mtr.10701.1.S1_at	571.687	532.336	631.268
Mtr.10702.1.S1_at	1237.66	1213.65	1146.32
Mtr.10703.1.S1_at	520.877	528.7	605.469
Mtr.10704.1.S1_at	24.1903	7.38624	7.47997
Mtr.10705.1.S1_at	54.0329	50.6736	112.938
Mtr.10706.1.S1_at	1894.8	1814.1	1866.86
Mtr.10707.1.S1_at	5453.02	5073.43	5417.82
Mtr.10708.1.S1_at	1605.41	1518.02	1616.86
Mtr.10709.1.S1_at	128.319	109.755	121.178
Mtr.1071.1.S1_at	960.744	989.776	901.269
Mtr.10710.1.S1_at	5.27193	6.27076	5.72501
Mtr.10710.1.S1_s_at	274.595	275.455	284.533
Mtr.10711.1.S1_at	3609.39	3561.78	3520.64
Mtr.10712.1.S1_at	826.668	815.829	768.407
Mtr.10713.1.S1_at	9.47695	8.63791	9.27916
Mtr.10713.1.S1_s_at	262.526	327.405	346.684
Mtr.10714.1.S1_at	632.613	590.651	603.11
Mtr.10715.1.S1_at	16.7731	24.8779	21.0561
Mtr.10716.1.S1_at	23.8901	24.7458	23.7642
Mtr.10717.1.S1_at	1109.49	1069.63	1022.01
Mtr.10718.1.S1_at	694.695	779.115	786.04
Mtr.10719.1.S1_at	7.80991	8.33692	10.0268
Mtr.1072.1.S1_at	7.38095	6.42614	7.05584
Mtr.1072.1.S1_x_at	6.78413	7.29555	7.46562
Mtr.10720.1.S1_at	2215.95	2251.86	2091.57
Mtr.10721.1.S1_at	750.497	707.133	658.188
Mtr.10722.1.S1_at	89.129	103.994	130.743
Mtr.10723.1.S1_at	8318.84	8747.74	8261.74
Mtr.10724.1.S1_s_at	123.677	146.939	103.955
Mtr.10725.1.S1_at	952.677	824.668	958.079
Mtr.10726.1.S1_at	1752.23	1725.02	1845.51
Mtr.10727.1.S1_at	1517.34	1677.15	1590.26
Mtr.10728.1.S1_at	2678.5	2530.02	2623.36
Mtr.10729.1.S1_at	1154.56	997.214	1102.16
Mtr.1073.1.S1_at	43.5736	35.0029	29.5062
Mtr.10730.1.S1_at	787.948	738.99	681.825
Mtr.10731.1.S1_at	911.284	1035.22	1001.29
Mtr.10732.1.S1_at	118.718	117.31	122.083
Mtr.10733.1.S1_at	2044.5	2131.67	2306.29
Mtr.10734.1.S1_at	4607.43	4293.68	4241.58
Mtr.10735.1.S1_at	8.17317	7.35096	7.44043
Mtr.10736.1.S1_at	1526.32	1543.87	1436.58
Mtr.10737.1.S1_at	1030.06	1023.12	906.518
Mtr.10738.1.S1_at	1902.58	1937.94	2010.72
Mtr.10739.1.S1_at	29.8445	35.0425	39.106
Mtr.1074.1.S1_at	6.97207	7.7702	6.01192
Mtr.10740.1.S1_at	329.94	309.084	376.075
Mtr.10741.1.S1_at	6.75725	5.82477	5.92523
Mtr.10741.1.S1_s_at	209.577	231.631	234.264
Mtr.10742.1.S1_at	2225.03	2220.51	2148.05
Mtr.10743.1.S1_at	2500.21	2470.08	2212.22
Mtr.10744.1.S1_at	1156.21	1121.64	1023.06
Mtr.10745.1.S1_at	844.409	1000.75	1003.37
Mtr.10746.1.S1_at	805.924	824.337	868.147
Mtr.10747.1.S1_at	482.056	499.517	503.143
Mtr.10748.1.S1_at	2336.19	2318.22	2164.65
Mtr.10749.1.S1_at	1049.24	1165.93	1094.77
Mtr.1075.1.S1_at	20.5311	24.0367	20.7638
Mtr.10750.1.S1_at	433.76	452.284	526.304
Mtr.10751.1.S1_at	2956.66	3180.83	3137.66
Mtr.10752.1.S1_at	1732.91	1797.44	1814.69
Mtr.10753.1.S1_at	261.308	237.218	270.136
Mtr.10754.1.S1_at	273.846	249.426	282.205
Mtr.10755.1.S1_at	21.0305	22.5558	22.0482
Mtr.10756.1.S1_at	1552.71	1392.25	1349.84
Mtr.10757.1.S1_at	8.84433	9.14437	7.73468
Mtr.10758.1.S1_at	1023.09	1209.06	1148.26
Mtr.1076.1.S1_at	722.732	716.216	730.387
Mtr.10760.1.S1_at	2194.22	2025.81	2153.95
Mtr.10761.1.S1_s_at	274.743	341.046	350.764
Mtr.10762.1.S1_at	510.535	538.635	564.925
Mtr.10763.1.S1_at	2030.43	1988.36	2164.34
Mtr.10764.1.S1_at	1190.09	1181.62	1091.81
Mtr.10765.1.S1_at	1119.68	1117.48	1011.9
Mtr.10766.1.S1_s_at	339.723	369.633	322.014
Mtr.10767.1.S1_at	225.847	223.521	192.873
Mtr.10768.1.S1_at	1946.13	1851.52	1866.04
Mtr.10769.1.S1_at	378.939	374.547	464.098
Mtr.1077.1.S1_at	7.10294	6.7344	7.46014
Mtr.10770.1.S1_at	1568.04	1644.26	1535.4
Mtr.10771.1.S1_at	64.0939	82.9955	84.4212
Mtr.10772.1.S1_at	1680.88	1670.47	1580.52
Mtr.10773.1.S1_at	482.57	436.695	430.763
Mtr.10774.1.S1_at	1449.12	1353.62	1417.89
Mtr.10775.1.S1_at	659.166	627.113	579.12
Mtr.10776.1.S1_at	829.278	837.635	782.11
Mtr.10777.1.S1_at	16.8535	26.1863	18.4833
Mtr.10778.1.S1_at	71.2643	71.1763	77.1328
Mtr.10779.1.S1_at	1331.2	1254.42	1237.65
Mtr.1078.1.S1_at	10.832	13.0585	15.18
Mtr.10780.1.S1_at	24.0536	15.1375	19.516
Mtr.10781.1.S1_at	477.836	519.314	511.758
Mtr.10782.1.S1_at	127.037	143.165	106.916
Mtr.10783.1.S1_at	6.06016	7.79313	7.29975
Mtr.10784.1.S1_at	6.1808	9.11269	8.82614
Mtr.10785.1.S1_at	8.55373	7.38317	7.3005
Mtr.10786.1.S1_at	845.023	821.076	873.636
Mtr.10787.1.S1_at	505.584	488.132	488.913
Mtr.10788.1.S1_at	1614.49	1551.31	1548.03
Mtr.10789.1.S1_at	154.865	193.144	177.176
Mtr.1079.1.S1_at	5.91976	7.53903	8.0476
Mtr.10790.1.S1_at	210.794	194.117	189.72
Mtr.10791.1.S1_at	1835.97	1845.68	1726.5
Mtr.10792.1.S1_at	1260.23	1338.13	1234.13
Mtr.10793.1.S1_at	1798.04	1469.35	1585.67
Mtr.10794.1.S1_at	2169.45	1869.4	2096.21
Mtr.10795.1.S1_at	251.161	235.163	246.375
Mtr.10796.1.S1_at	2821.29	2835.14	2921.74
Mtr.10797.1.S1_at	8.21656	8.55088	8.41921
Mtr.10798.1.S1_at	2249.51	2184.66	2063.52
Mtr.10799.1.S1_at	141.229	155.867	131.131
Mtr.1080.1.S1_at	7.32982	10.2137	11.6277
Mtr.10800.1.S1_at	45.2236	64.3188	69.4401
Mtr.10800.1.S1_s_at	170.376	191.906	234.01
Mtr.10801.1.S1_at	3422.88	3536.89	3481.41
Mtr.10802.1.S1_at	2064.22	2116.19	2176.11
Mtr.10803.1.S1_at	2478.76	2593.63	2589.4
Mtr.10804.1.S1_at	21.4998	20.2915	18.3492
Mtr.10805.1.S1_at	1050.59	1041.73	971.682
Mtr.10806.1.S1_at	744.432	848.216	817.304
Mtr.10807.1.S1_at	220.713	235.341	222.047
Mtr.10808.1.S1_at	925.517	987.111	911.161
Mtr.10809.1.S1_at	54.1632	52.051	47.8736
Mtr.1081.1.S1_at	438.3	429.876	430.242
Mtr.10810.1.S1_at	1674.61	1660.29	1622.61
Mtr.10811.1.S1_at	835.879	820.693	839.551
Mtr.10812.1.S1_at	78.7592	79.7743	87.6079
Mtr.10814.1.S1_at	569.537	623.52	653.754
Mtr.10815.1.S1_at	32.3131	35.5293	30.2438
Mtr.10816.1.S1_at	11.1875	11.0144	9.58519
Mtr.10817.1.S1_at	150.165	116.56	104.777
Mtr.10818.1.S1_at	1088.01	1136.91	1098.52
Mtr.10819.1.S1_at	3289.81	3327.7	3285.85
Mtr.1082.1.S1_at	1221.29	1276.25	1156.48
Mtr.10820.1.S1_at	5.94494	6.24435	4.99165
Mtr.10821.1.S1_at	16.7194	17.7657	28.2144
Mtr.10822.1.S1_at	1092.82	1126.72	1148.72
Mtr.10823.1.S1_s_at	23.9674	19.8726	13.5866
Mtr.10824.1.S1_at	671.3	589.604	795.342
Mtr.10825.1.S1_at	15.8191	11.5871	11.4965
Mtr.10826.1.S1_at	601.751	615.44	631.62
Mtr.10827.1.S1_at	3390.19	3454.3	3535.37
Mtr.10828.1.S1_at	19.0688	35.0425	27.0754
Mtr.10829.1.S1_at	351.401	354.786	441.691
Mtr.1083.1.S1_at	597.826	576.369	551.632
Mtr.10830.1.S1_at	84.9885	86.3392	72.2642
Mtr.10831.1.S1_at	36.3985	28.6698	33.1756
Mtr.10832.1.S1_at	1977.01	1972.72	1885.89
Mtr.10833.1.S1_a_at	1897.86	1751.77	1706.83
